0;1;2;3;4;5;6;7;8;9;10;11;12
78;0628002029;060200301011;DM1037;Falha no envolvimento do filme;3O. TURNO;2026-03-19 02:31:07.597000;2026-03-19 02:40:12.803000;0:09:05.206000;0:00:00;0:09:05.206000;;
78;0628002029;060200301011;DM1122;Falha no sopro;3O. TURNO;2026-03-19 02:43:33.427000;2026-03-19 02:58:48.387000;0:15:14.960000;0:00:00;0:15:14.960000;;
78;0628002029;060200301011;DM1037;Falha no envolvimento do filme;3O. TURNO;2026-03-19 03:07:01.880000;2026-03-19 03:16:27.590000;0:09:25.710000;0:00:00;0:09:25.710000;;
78;0628002029;060200301011;DM1122;Falha no sopro;3O. TURNO;2026-03-19 03:34:53.127000;2026-03-19 03:45:56.127000;0:11:03;0:00:00;0:11:03;;
78;0628002029;060200301011;DM1052;Falha no acúmulo de packs;3O. TURNO;2026-03-19 04:04:04.737000;2026-03-19 04:06:54.790000;0:02:50.053000;0:00:00;0:02:50.053000;;
78;0628002029;060200301011;DM1052;Falha no acúmulo de packs;3O. TURNO;2026-03-19 04:12:14.453000;2026-03-19 04:15:41.067000;0:03:26.614000;0:00:00;0:03:26.614000;;
78;0628002029;060200301011;DM1020;Falha no Transporte de Saída da Enchedora;3O. TURNO;2026-03-19 04:15:47.857000;2026-03-19 04:15:51.300000;0:00:03.443000;0:00:00;0:00:03.443000;;
78;0628002029;060200301011;DM1020;Falha no Transporte de Saída da Enchedora;3O. TURNO;2026-03-19 04:16:07.080000;2026-03-19 04:16:07.337000;0:00:00.257000;0:00:00;0:00:00.257000;;
78;0628002029;060200301011;DM1020;Falha no Transporte de Saída da Enchedora;3O. TURNO;2026-03-19 04:17:07.707000;2026-03-19 04:17:37.057000;0:00:29.350000;0:00:00;0:00:29.350000;;
78;0628002029;060200301011;DM1052;Falha no acúmulo de packs;3O. TURNO;2026-03-19 04:21:23.673000;2026-03-19 04:24:34.933000;0:03:11.260000;0:00:00;0:03:11.260000;;
78;0628002029;060200301011;DM1021;Falha na aplicação de rótulo;3O. TURNO;2026-03-19 04:26:47.147000;2026-03-19 04:26:51.523000;0:00:04.376000;0:00:00;0:00:04.376000;;
78;0628002029;060200301011;DM1021;Falha na aplicação de rótulo;3O. TURNO;2026-03-19 04:29:03.460000;2026-03-19 04:29:19.887000;0:00:16.427000;0:00:00;0:00:16.427000;;
78;0628002029;060200301011;DM1021;Falha na aplicação de rótulo;3O. TURNO;2026-03-19 04:29:25.800000;2026-03-19 04:30:53.087000;0:01:27.287000;0:00:00;0:01:27.287000;;
78;0628002029;060200301011;DM1021;Falha na aplicação de rótulo;3O. TURNO;2026-03-19 04:44:05.307000;2026-03-19 04:44:09.210000;0:00:03.903000;0:00:00;0:00:03.903000;;
78;0628002029;060200301011;DM1021;Falha na aplicação de rótulo;3O. TURNO;2026-03-19 04:46:15.137000;2026-03-19 04:46:24.773000;0:00:09.636000;0:00:00;0:00:09.636000;;
78;0628002029;060200301011;DM1021;Falha na aplicação de rótulo;3O. TURNO;2026-03-19 04:47:58.117000;2026-03-19 04:48:14.557000;0:00:16.440000;0:00:00;0:00:16.440000;;
78;0628002029;060200301011;DM1021;Falha na aplicação de rótulo;3O. TURNO;2026-03-19 04:55:31.547000;2026-03-19 04:56:53.117000;0:01:21.570000;0:00:00;0:01:21.570000;;
78;0628002029;060200301011;DM1052;Falha no acúmulo de packs;3O. TURNO;2026-03-19 05:17:27.087000;2026-03-19 05:26:41.110000;0:09:14.023000;0:00:00;0:09:14.023000;;
78;0628002029;060200301011;DM1021;Falha na aplicação de rótulo;3O. TURNO;2026-03-19 05:27:50.627000;2026-03-19 05:28:09.097000;0:00:18.470000;0:00:00;0:00:18.470000;;
78;0628002029;060200301011;DM1021;Falha na aplicação de rótulo;3O. TURNO;2026-03-19 05:28:35.300000;2026-03-19 05:28:53.900000;0:00:18.600000;0:00:00;0:00:18.600000;;
78;0628002029;060200301011;DM1047;Falha no corte do filme;3O. TURNO;2026-03-19 05:40:48.330000;2026-03-19 05:45:39.007000;0:04:50.677000;0:00:00;0:04:50.677000;;
78;0628002029;060200301011;DM1037;Falha no envolvimento do filme;3O. TURNO;2026-03-19 05:52:39.907000;2026-03-19 05:56:23.337000;0:03:43.430000;0:00:00;0:03:43.430000;;
78;0628002029;060200301011;DM1037;Falha no envolvimento do filme;1O. TURNO;2026-03-19 06:03:07.357000;2026-03-19 06:05:09.467000;0:02:02.110000;0:00:00;0:02:02.110000;;
78;0628002029;060200301011;999;Microparada;1O. TURNO;2026-03-19 06:05:52.717000;2026-03-19 06:06:12.723000;0:00:20.006000;0:00:00;0:00:20.006000;;
78;0628002029;060200301011;DM1037;Falha no envolvimento do filme;1O. TURNO;2026-03-19 06:11:50.210000;2026-03-19 06:14:42.810000;0:02:52.600000;0:00:00;0:02:52.600000;;
78;0628002029;060200301011;999;Microparada;1O. TURNO;2026-03-19 06:23:22.043000;2026-03-19 06:23:26.740000;0:00:04.697000;0:00:00;0:00:04.697000;;
78;0628002029;060200301011;DM1122;Falha no sopro;1O. TURNO;2026-03-19 06:24:08.237000;2026-03-19 06:25:51.553000;0:01:43.316000;0:00:00;0:01:43.316000;;
78;0628002029;060200301011;DM1025;Falha no corte do rótulo;1O. TURNO;2026-03-19 06:31:39.937000;2026-03-19 06:38:45.253000;0:07:05.316000;0:00:00;0:07:05.316000;;
78;0628002029;060200301011;999;Microparada;1O. TURNO;2026-03-19 06:54:08.307000;2026-03-19 06:54:20.360000;0:00:12.053000;0:00:00;0:00:12.053000;;
78;0628002029;060200301011;999;Microparada;1O. TURNO;2026-03-19 06:54:29.113000;2026-03-19 06:54:46.117000;0:00:17.004000;0:00:00;0:00:17.004000;;
78;0628002029;060200301011;999999999;Parada Nao Informada;1O. TURNO;2026-03-19 06:54:58.123000;2026-03-19 06:57:26.660000;0:02:28.537000;0:00:00;0:02:28.537000;;
78;0628002029;060200301011;999;Microparada;1O. TURNO;2026-03-19 07:00:14.903000;2026-03-19 07:00:39.943000;0:00:25.040000;0:00:00;0:00:25.040000;;
78;0628002029;060200301011;999999999;Parada Nao Informada;1O. TURNO;2026-03-19 07:00:53.617000;2026-03-19 07:02:28.513000;0:01:34.896000;0:00:00;0:01:34.896000;;
78;0628002029;060200301011;999;Microparada;1O. TURNO;2026-03-19 07:15:11.533000;2026-03-19 07:15:28.210000;0:00:16.677000;0:00:00;0:00:16.677000;;
78;0628002029;060200301011;DM1033;Falha no Alinhamento de Garrafas;1O. TURNO;2026-03-19 07:23:59.280000;2026-03-19 07:25:44.537000;0:01:45.257000;0:00:00;0:01:45.257000;;
78;0628002029;060200301011;DM1084;Falha no Transporte Aéreo de Entrada da Rotuladora;1O. TURNO;2026-03-19 07:34:25.347000;2026-03-19 08:19:12.140000;0:44:46.793000;0:00:00;0:44:46.793000;;
78;0628002029;060200301011;DM1037;Falha no envolvimento do filme;1O. TURNO;2026-03-19 08:25:46.953000;2026-03-19 08:30:56.467000;0:05:09.514000;0:00:00;0:05:09.514000;;
78;0628002029;060200301011;DM1037;Falha no envolvimento do filme;1O. TURNO;2026-03-19 08:35:46.420000;2026-03-19 09:10:43.547000;0:34:57.127000;0:00:00;0:34:57.127000;;
78;0628002029;060200301011;999;Microparada;1O. TURNO;2026-03-19 09:19:42.657000;2026-03-19 09:19:53.677000;0:00:11.020000;0:00:00;0:00:11.020000;;
78;0628002029;060200301011;999;Microparada;1O. TURNO;2026-03-19 09:27:26.863000;2026-03-19 09:27:27.407000;0:00:00.544000;0:00:00;0:00:00.544000;;
78;0628002029;060200301011;999;Microparada;1O. TURNO;2026-03-19 09:32:51.277000;2026-03-19 09:33:20.467000;0:00:29.190000;0:00:00;0:00:29.190000;;
78;0628002029;060200301011;DE1020;Falha no Transporte de Saída da Enchedora;1O. TURNO;2026-03-19 09:33:41.863000;2026-03-19 09:35:17.130000;0:01:35.267000;0:00:00;0:01:35.267000;;
78;0628002029;060200301011;999;Microparada;1O. TURNO;2026-03-19 09:37:15.667000;2026-03-19 09:37:21.290000;0:00:05.623000;0:00:00;0:00:05.623000;;
78;0628002029;060200301011;999;Microparada;1O. TURNO;2026-03-19 09:47:30.397000;2026-03-19 09:47:46.947000;0:00:16.550000;0:00:00;0:00:16.550000;;
78;0628002029;060200301011;999;Microparada;1O. TURNO;2026-03-19 09:47:53.220000;2026-03-19 09:47:54.027000;0:00:00.807000;0:00:00;0:00:00.807000;;
78;0628002029;060200301011;DO1021;Falha na aplicação de rótulo;1O. TURNO;2026-03-19 09:51:03.343000;2026-03-19 10:01:57.800000;0:10:54.457000;0:00:00;0:10:54.457000;;
78;0628002029;060200301011;DM1024;Falha no Desbobinamento de Rótulos;1O. TURNO;2026-03-19 10:03:59.997000;2026-03-19 10:07:35.567000;0:03:35.570000;0:00:00;0:03:35.570000;;
78;0628002029;060200301011;DM1037;Falha no envolvimento do filme;1O. TURNO;2026-03-19 10:19:30.343000;2026-03-19 10:22:38.963000;0:03:08.620000;0:00:00;0:03:08.620000;;
78;0628002029;060200301011;999999999;Parada Nao Informada;1O. TURNO;2026-03-19 10:34:41.043000;2026-03-19 10:35:50.897000;0:01:09.854000;0:00:00;0:01:09.854000;;
78;0628002029;060200301011;999999999;Parada Nao Informada;1O. TURNO;2026-03-19 10:36:15.660000;2026-03-19 10:39:49.817000;0:03:34.157000;0:00:00;0:03:34.157000;;
78;0628002029;060200301011;DM1024;Falha no Desbobinamento de Rótulos;1O. TURNO;2026-03-19 10:47:25.793000;2026-03-19 10:49:19.650000;0:01:53.857000;0:00:00;0:01:53.857000;;
78;0628002029;060200301011;DM1037;Falha no envolvimento do filme;1O. TURNO;2026-03-19 10:51:55.247000;2026-03-19 10:54:16.777000;0:02:21.530000;0:00:00;0:02:21.530000;;
78;0628002029;060200301011;DM1084;Falha no Transporte Aéreo de Entrada da Rotuladora;1O. TURNO;2026-03-19 11:01:13.900000;2026-03-19 11:07:28.780000;0:06:14.880000;0:00:00;0:06:14.880000;;
78;0628002029;060200301011;999;Microparada;1O. TURNO;2026-03-19 11:17:34.157000;2026-03-19 11:17:38.057000;0:00:03.900000;0:00:00;0:00:03.900000;;
78;0628002029;060200301011;999;Microparada;1O. TURNO;2026-03-19 11:17:44.837000;2026-03-19 11:17:53.007000;0:00:08.170000;0:00:00;0:00:08.170000;;
78;0628002029;060200301011;999;Microparada;1O. TURNO;2026-03-19 11:21:05.740000;2026-03-19 11:21:11.667000;0:00:05.927000;0:00:00;0:00:05.927000;;
78;0628002029;060200301011;999999999;Parada Nao Informada;1O. TURNO;2026-03-19 11:21:21.417000;2026-03-19 11:22:33.573000;0:01:12.156000;0:00:00;0:01:12.156000;;
78;0628002029;060200301011;999;Microparada;1O. TURNO;2026-03-19 11:22:50.367000;2026-03-19 11:23:16.917000;0:00:26.550000;0:00:00;0:00:26.550000;;
78;0628002029;060200301011;DO1025;Falha no corte do rótulo;1O. TURNO;2026-03-19 11:27:40.503000;2026-03-19 11:30:32.727000;0:02:52.224000;0:00:00;0:02:52.224000;;
78;0628002029;060200301011;999;Microparada;1O. TURNO;2026-03-19 11:33:00.873000;2026-03-19 11:33:34.650000;0:00:33.777000;0:00:00;0:00:33.777000;;
78;0628002029;060200301011;DM1083;Falha no transporte de saída da empacotadora;1O. TURNO;2026-03-19 11:58:11.033000;2026-03-19 12:02:58.567000;0:04:47.534000;0:00:00;0:04:47.534000;;
78;0628002029;060200301011;DO1005;Falha no Enchimento (Volume);1O. TURNO;2026-03-19 12:11:25.990000;2026-03-19 12:11:41.417000;0:00:15.427000;0:00:00;0:00:15.427000;;
78;0628002029;060200301011;DO1005;Falha no Enchimento (Volume);1O. TURNO;2026-03-19 12:15:37.213000;2026-03-19 12:16:34.987000;0:00:57.774000;0:00:00;0:00:57.774000;;
78;0628002029;060200301011;DO1005;Falha no Enchimento (Volume);1O. TURNO;2026-03-19 12:17:05.560000;2026-03-19 12:18:27.190000;0:01:21.630000;0:00:00;0:01:21.630000;;
78;0628002029;060200301011;DM1037;Falha no envolvimento do filme;1O. TURNO;2026-03-19 12:24:55.280000;2026-03-19 12:29:00.313000;0:04:05.033000;0:00:00;0:04:05.033000;;
78;0628002029;060200301011;DE1025;Falha no corte do rótulo;1O. TURNO;2026-03-19 12:40:33.813000;2026-03-19 12:41:54.770000;0:01:20.957000;0:00:00;0:01:20.957000;;
78;0628002029;060200301011;DE1025;Falha no corte do rótulo;1O. TURNO;2026-03-19 12:47:12.593000;2026-03-19 12:49:31.887000;0:02:19.294000;0:00:00;0:02:19.294000;;
78;0628002029;060200301011;DE1025;Falha no corte do rótulo;1O. TURNO;2026-03-19 12:50:47.390000;2026-03-19 12:51:39.437000;0:00:52.047000;0:00:00;0:00:52.047000;;
78;0628002029;060200301011;DE1025;Falha no corte do rótulo;1O. TURNO;2026-03-19 12:52:24.660000;2026-03-19 12:57:55.610000;0:05:30.950000;0:00:00;0:05:30.950000;;
78;0628002029;060200301011;DE1025;Falha no corte do rótulo;1O. TURNO;2026-03-19 13:06:26.150000;2026-03-19 13:09:28.047000;0:03:01.897000;0:00:00;0:03:01.897000;;
78;0628002029;060200301011;DM1037;Falha no envolvimento do filme;1O. TURNO;2026-03-19 13:23:51.530000;2026-03-19 13:26:01.613000;0:02:10.083000;0:00:00;0:02:10.083000;;
78;0628002029;060200301011;DM1037;Falha no envolvimento do filme;1O. TURNO;2026-03-19 13:32:01.240000;2026-03-19 13:33:35.650000;0:01:34.410000;0:00:00;0:01:34.410000;;
78;0628002029;060200301011;999;Microparada;1O. TURNO;2026-03-19 13:48:30.003000;2026-03-19 13:48:38.273000;0:00:08.270000;0:00:00;0:00:08.270000;;
78;0628002029;060200301011;999;Microparada;1O. TURNO;2026-03-19 13:48:55.533000;2026-03-19 13:49:01.227000;0:00:05.694000;0:00:00;0:00:05.694000;;
78;0628002029;060200301011;DE1052;Falha no acúmulo de packs;1O. TURNO;2026-03-19 13:53:30.163000;2026-03-19 14:00:59.367000;0:07:29.204000;0:00:00;0:07:29.204000;;
78;0628002029;060200301011;999;Microparada;1O. TURNO;2026-03-19 14:10:40.533000;2026-03-19 14:10:57.910000;0:00:17.377000;0:00:00;0:00:17.377000;;
78;0628002029;060200301011;DE1039;Falha no aquecimento do pack;1O. TURNO;2026-03-19 14:11:03.967000;2026-03-19 14:12:05.730000;0:01:01.763000;0:00:00;0:01:01.763000;;
78;0628002029;060200301011;DE1039;Falha no aquecimento do pack;1O. TURNO;2026-03-19 14:12:19;2026-03-19 14:12:23.767000;0:00:04.767000;0:00:00;0:00:04.767000;;
78;0628002029;060200301011;DE1039;Falha no aquecimento do pack;1O. TURNO;2026-03-19 14:12:41.287000;2026-03-19 15:19:52.027000;1:07:10.740000;0:00:00;1:07:10.740000;;
78;0628002029;060200301011;DM1021;Falha na aplicação de rótulo;2O. TURNO;2026-03-19 15:23:45.680000;2026-03-19 15:28:10.123000;0:04:24.443000;0:00:00;0:04:24.443000;;
78;0628002029;060200301011;DO1021;Falha na aplicação de rótulo;2O. TURNO;2026-03-19 15:31:49.083000;2026-03-19 15:37:29.163000;0:05:40.080000;0:00:00;0:05:40.080000;;
78;0628002029;060200301011;DO1005;Falha no Enchimento (Volume);2O. TURNO;2026-03-19 15:38:27.350000;2026-03-19 15:38:27.957000;0:00:00.607000;0:00:00;0:00:00.607000;;
78;0628002029;060200301011;DO1005;Falha no Enchimento (Volume);2O. TURNO;2026-03-19 15:38:44.950000;2026-03-19 15:39:25.327000;0:00:40.377000;0:00:00;0:00:40.377000;;
78;0628002029;060200301011;DM1016;Falha no alinhamento das garrafas ;2O. TURNO;2026-03-19 15:43:33.427000;2026-03-19 15:48:51.840000;0:05:18.413000;0:00:00;0:05:18.413000;;
78;0628002029;060200301011;DO1005;Falha no Enchimento (Volume);2O. TURNO;2026-03-19 16:05:49.053000;2026-03-19 16:05:55.787000;0:00:06.734000;0:00:00;0:00:06.734000;;
78;0628002029;060200301011;DO1005;Falha no Enchimento (Volume);2O. TURNO;2026-03-19 16:06:12.103000;2026-03-19 16:07:03.727000;0:00:51.624000;0:00:00;0:00:51.624000;;
78;0628002029;060200301011;DO1005;Falha no Enchimento (Volume);2O. TURNO;2026-03-19 16:10:13.100000;2026-03-19 16:10:43.207000;0:00:30.107000;0:00:00;0:00:30.107000;;
78;0628002029;060200301011;DM1037;Falha no envolvimento do filme;2O. TURNO;2026-03-19 16:16:37.130000;2026-03-19 16:27:03.607000;0:10:26.477000;0:00:00;0:10:26.477000;;
78;0628002029;060200301011;DM1037;Falha no envolvimento do filme;2O. TURNO;2026-03-19 16:32:10.047000;2026-03-19 16:32:29.370000;0:00:19.323000;0:00:00;0:00:19.323000;;
78;0628002029;060200301011;DM1037;Falha no envolvimento do filme;2O. TURNO;2026-03-19 16:32:35.287000;2026-03-19 16:32:35.517000;0:00:00.230000;0:00:00;0:00:00.230000;;
78;0628002029;060200301011;DM1037;Falha no envolvimento do filme;2O. TURNO;2026-03-19 16:32:41.433000;2026-03-19 16:32:46.997000;0:00:05.564000;0:00:00;0:00:05.564000;;
78;0628002029;060200301011;DM1037;Falha no envolvimento do filme;2O. TURNO;2026-03-19 16:33:01.667000;2026-03-19 16:40:55.147000;0:07:53.480000;0:00:00;0:07:53.480000;;
78;0628002029;060200301011;DO1005;Falha no Enchimento (Volume);2O. TURNO;2026-03-19 16:44:45.790000;2026-03-19 16:44:46.193000;0:00:00.403000;0:00:00;0:00:00.403000;;
78;0628002029;060200301011;DO1005;Falha no Enchimento (Volume);2O. TURNO;2026-03-19 16:45:24.520000;2026-03-19 16:45:56.280000;0:00:31.760000;0:00:00;0:00:31.760000;;
78;0628002029;060200301011;DM1037;Falha no envolvimento do filme;2O. TURNO;2026-03-19 16:52:11.050000;2026-03-19 16:56:34.727000;0:04:23.677000;0:00:00;0:04:23.677000;;
78;0628002029;060200301011;999;Microparada;2O. TURNO;2026-03-19 17:00:03.597000;2026-03-19 17:00:07.960000;0:00:04.363000;0:00:00;0:00:04.363000;;
78;0628002029;060200301011;DM1020;Falha no Transporte de Saída da Enchedora;2O. TURNO;2026-03-19 17:00:25.463000;2026-03-19 17:00:34.647000;0:00:09.184000;0:00:00;0:00:09.184000;;
78;0628002029;060200301011;DM1037;Falha no envolvimento do filme;2O. TURNO;2026-03-19 17:12:10.367000;2026-03-19 17:15:42.267000;0:03:31.900000;0:00:00;0:03:31.900000;;
78;0628002029;060200301011;DO1021;Falha na aplicação de rótulo;2O. TURNO;2026-03-19 17:30:26.440000;2026-03-19 17:35:07.933000;0:04:41.493000;0:00:00;0:04:41.493000;;
78;0628002029;060200301011;999999999;Parada Nao Informada;2O. TURNO;2026-03-19 17:39:01.443000;2026-03-19 17:44:07.480000;0:05:06.037000;0:00:00;0:05:06.037000;;
78;0628002029;060200301011;DM1037;Falha no envolvimento do filme;2O. TURNO;2026-03-19 18:11:32.847000;2026-03-19 18:17:17.383000;0:05:44.536000;0:00:00;0:05:44.536000;;
78;0628002029;060200301011;DM1037;Falha no envolvimento do filme;2O. TURNO;2026-03-19 18:26:51.967000;2026-03-19 18:31:33.600000;0:04:41.633000;0:00:00;0:04:41.633000;;
78;0628002029;060200301011;DM1037;Falha no envolvimento do filme;2O. TURNO;2026-03-19 18:48:55.673000;2026-03-19 18:54:51.790000;0:05:56.117000;0:00:00;0:05:56.117000;;
78;0628002029;060200301011;DM1037;Falha no envolvimento do filme;2O. TURNO;2026-03-19 19:06:26.203000;2026-03-19 19:11:39.067000;0:05:12.864000;0:00:00;0:05:12.864000;;
78;0628002029;060200301011;DM1021;Falha na aplicação de rótulo;2O. TURNO;2026-03-19 19:24:14.757000;2026-03-19 19:30:34.307000;0:06:19.550000;0:00:00;0:06:19.550000;;
78;0628002029;060200301011;DM1021;Falha na aplicação de rótulo;2O. TURNO;2026-03-19 19:36:16.340000;2026-03-19 19:44:58.230000;0:08:41.890000;0:00:00;0:08:41.890000;;
78;0628002029;060200301011;DM1021;Falha na aplicação de rótulo;2O. TURNO;2026-03-19 19:47:16.833000;2026-03-19 19:47:20.540000;0:00:03.707000;0:00:00;0:00:03.707000;;
78;0628002029;060200301011;DM1037;Falha no envolvimento do filme;2O. TURNO;2026-03-19 19:48:02.453000;2026-03-19 19:49:15.817000;0:01:13.364000;0:00:00;0:01:13.364000;;
78;0628002029;060200301011;DM1037;Falha no envolvimento do filme;2O. TURNO;2026-03-19 20:01:57.503000;2026-03-19 20:08:35.093000;0:06:37.590000;0:00:00;0:06:37.590000;;
78;0628002029;060200301011;DM1020;Falha no Transporte de Saída da Enchedora;2O. TURNO;2026-03-19 20:21:10.850000;2026-03-19 20:21:28.243000;0:00:17.393000;0:00:00;0:00:17.393000;;
78;0628002029;060200301011;DM1020;Falha no Transporte de Saída da Enchedora;2O. TURNO;2026-03-19 20:21:41.350000;2026-03-19 20:21:45.957000;0:00:04.607000;0:00:00;0:00:04.607000;;
78;0628002029;060200301011;DM1037;Falha no envolvimento do filme;2O. TURNO;2026-03-19 20:22:26.533000;2026-03-19 20:25:19.477000;0:02:52.944000;0:00:00;0:02:52.944000;;
78;0628002029;060200301011;DM1021;Falha na aplicação de rótulo;2O. TURNO;2026-03-19 20:29:06.537000;2026-03-19 20:36:58.560000;0:07:52.023000;0:00:00;0:07:52.023000;;
78;0628002029;060200301011;DM1037;Falha no envolvimento do filme;2O. TURNO;2026-03-19 20:44:16.780000;2026-03-19 20:47:50.480000;0:03:33.700000;0:00:00;0:03:33.700000;;
79;0628002018;060100301018;DM3151;Falha na formação da caixa;3O. TURNO;2026-03-19 00:00:00;2026-03-19 01:57:25.810000;1:57:25.810000;0:00:00;1:57:25.810000;;
79;0628002018;060100301018;DM3187;Falha na esteira;3O. TURNO;2026-03-19 01:57:31.837000;2026-03-19 07:01:19.043000;5:03:47.206000;0:00:00;5:03:47.206000;;
79;0628002018;060100301018;DM3185;Falha na aranha ;1O. TURNO;2026-03-19 08:01:45.727000;2026-03-19 08:11:57.947000;0:10:12.220000;0:00:00;0:10:12.220000;;
79;0628002018;060100301018;DM3187;Falha na esteira;1O. TURNO;2026-03-19 08:50:41.887000;2026-03-19 13:35:39.947000;4:44:58.060000;0:00:00;4:44:58.060000;;
79;0628002018;060100301018;999999999;Parada Nao Informada;1O. TURNO;2026-03-19 13:49:01.110000;2026-03-19 13:59:18.853000;0:10:17.743000;0:00:00;0:10:17.743000;;
79;0628002018;060100301018;999999999;Parada Nao Informada;1O. TURNO;2026-03-19 13:59:23.027000;2026-03-19 14:00:55.817000;0:01:32.790000;0:00:00;0:01:32.790000;;
79;0628002018;060100301018;DM3151;Falha na formação da caixa;2O. TURNO;2026-03-19 14:20:24.180000;2026-03-19 15:18:02.763000;0:57:38.583000;0:00:00;0:57:38.583000;;
79;0628002018;060100301018;DM3151;Falha na formação da caixa;2O. TURNO;2026-03-19 15:34:14.670000;2026-03-19 15:45:06.377000;0:10:51.707000;0:00:00;0:10:51.707000;;
79;0628002018;060100301018;DM3151;Falha na formação da caixa;2O. TURNO;2026-03-19 16:01:43.473000;2026-03-19 16:07:45.247000;0:06:01.774000;0:00:00;0:06:01.774000;;
79;0628002018;060100301018;999;Microparada;2O. TURNO;2026-03-19 16:15:08.813000;2026-03-19 16:15:09.193000;0:00:00.380000;0:00:00;0:00:00.380000;;
79;0628002018;060100301018;DM3151;Falha na formação da caixa;2O. TURNO;2026-03-19 16:19:56.513000;2026-03-19 16:38:33.977000;0:18:37.464000;0:00:00;0:18:37.464000;;
79;0628002018;060100301018;999;Microparada;2O. TURNO;2026-03-19 16:44:57.270000;2026-03-19 16:45:02.363000;0:00:05.093000;0:00:00;0:00:05.093000;;
79;0628002018;060100301018;999;Microparada;2O. TURNO;2026-03-19 16:45:08.393000;2026-03-19 16:45:10.827000;0:00:02.434000;0:00:00;0:00:02.434000;;
79;0628002018;060100301018;DM3138;Falha na esteira de entrada;2O. TURNO;2026-03-19 16:45:16.857000;2026-03-19 17:17:58.847000;0:32:41.990000;0:00:00;0:32:41.990000;;
79;0628002018;060100301018;DM3194;Falha no transporte da tampa ;2O. TURNO;2026-03-19 17:30:02.883000;2026-03-19 17:38:59.797000;0:08:56.914000;0:00:00;0:08:56.914000;;
