0;1;2;3;4;5;6;7;8;9;10;11;12
01;0602645605;070200801003;999;Microparada;3O. TURNO;2026-03-19 01:13:03.637000;2026-03-19 01:13:10.217000;0:00:06.580000;0:00:00;0:00:06.580000;;
01;0602645605;070200801003;999;Microparada;3O. TURNO;2026-03-19 01:14:44.180000;2026-03-19 01:15:32.220000;0:00:48.040000;0:00:00;0:00:48.040000;;
01;0602645605;070200801003;CM1020;Falha no Transporte de Saída da Enchedora;3O. TURNO;2026-03-19 01:15:39.837000;2026-03-19 01:17:11.640000;0:01:31.803000;0:00:00;0:01:31.803000;;
01;0602645605;070200801003;999;Microparada;3O. TURNO;2026-03-19 01:18:44.210000;2026-03-19 01:19:12.350000;0:00:28.140000;0:00:00;0:00:28.140000;;
01;0602645605;070200801003;999;Microparada;3O. TURNO;2026-03-19 01:27:05.250000;2026-03-19 01:27:05.287000;0:00:00.037000;0:00:00;0:00:00.037000;;
01;0602645605;070200801003;999;Microparada;3O. TURNO;2026-03-19 01:27:13.307000;2026-03-19 01:27:39.907000;0:00:26.600000;0:00:00;0:00:26.600000;;
01;0602645605;070200801003;999;Microparada;3O. TURNO;2026-03-19 01:29:11.137000;2026-03-19 01:29:51.900000;0:00:40.763000;0:00:00;0:00:40.763000;;
01;0602645605;070200801003;999;Microparada;3O. TURNO;2026-03-19 01:29:58.780000;2026-03-19 01:30:00.933000;0:00:02.153000;0:00:00;0:00:02.153000;;
01;0602645605;070200801003;999;Microparada;3O. TURNO;2026-03-19 01:30:11.867000;2026-03-19 01:30:32.987000;0:00:21.120000;0:00:00;0:00:21.120000;;
01;0602645605;070200801003;999;Microparada;3O. TURNO;2026-03-19 01:37:44.763000;2026-03-19 01:38:09.967000;0:00:25.204000;0:00:00;0:00:25.204000;;
01;0602645605;070200801003;999;Microparada;3O. TURNO;2026-03-19 01:39:58.043000;2026-03-19 01:40:50.967000;0:00:52.924000;0:00:00;0:00:52.924000;;
01;0602645605;070200801003;CM1021;Falha na Aplicação de Rótulos;3O. TURNO;2026-03-19 01:46:19.380000;2026-03-19 01:52:29.480000;0:06:10.100000;0:00:00;0:06:10.100000;;
01;0602645605;070200801003;CM1037;Falha no envolvimento do filme;3O. TURNO;2026-03-19 01:56:06.637000;2026-03-19 02:06:35.683000;0:10:29.046000;0:00:00;0:10:29.046000;;
01;0602645605;070200801003;999;Microparada;3O. TURNO;2026-03-19 02:08:40.180000;2026-03-19 02:08:52.983000;0:00:12.803000;0:00:00;0:00:12.803000;;
01;0602645605;070200801003;999;Microparada;3O. TURNO;2026-03-19 02:12:18.783000;2026-03-19 02:12:50.997000;0:00:32.214000;0:00:00;0:00:32.214000;;
01;0602645605;070200801003;CM1007;Falha na aplicação de tampa;3O. TURNO;2026-03-19 02:27:16.363000;2026-03-19 02:29:01.690000;0:01:45.327000;0:00:00;0:01:45.327000;;
01;0602645605;070200801003;999;Microparada;3O. TURNO;2026-03-19 02:31:43.650000;2026-03-19 02:31:51.323000;0:00:07.673000;0:00:00;0:00:07.673000;;
01;0602645605;070200801003;999;Microparada;3O. TURNO;2026-03-19 02:32:39.183000;2026-03-19 02:33:07.843000;0:00:28.660000;0:00:00;0:00:28.660000;;
01;0602645605;070200801003;999;Microparada;3O. TURNO;2026-03-19 02:37:03.180000;2026-03-19 02:37:30.113000;0:00:26.933000;0:00:00;0:00:26.933000;;
01;0602645605;070200801003;999;Microparada;3O. TURNO;2026-03-19 02:41:49.813000;2026-03-19 02:42:25.103000;0:00:35.290000;0:00:00;0:00:35.290000;;
01;0602645605;070200801003;999;Microparada;3O. TURNO;2026-03-19 02:47:18.017000;2026-03-19 02:47:48.817000;0:00:30.800000;0:00:00;0:00:30.800000;;
01;0602645605;070200801003;999;Microparada;3O. TURNO;2026-03-19 02:49:04.617000;2026-03-19 02:49:20.690000;0:00:16.073000;0:00:00;0:00:16.073000;;
01;0602645605;070200801003;999;Microparada;3O. TURNO;2026-03-19 02:50:34.417000;2026-03-19 02:50:51.763000;0:00:17.346000;0:00:00;0:00:17.346000;;
01;0602645605;070200801003;CM1007;Falha na aplicação de tampa;3O. TURNO;2026-03-19 02:51:31.160000;2026-03-19 02:55:55.307000;0:04:24.147000;0:00:00;0:04:24.147000;;
01;0602645605;070200801003;CM1007;Falha na aplicação de tampa;3O. TURNO;2026-03-19 02:57:34.070000;2026-03-19 03:00:50.697000;0:03:16.627000;0:00:00;0:03:16.627000;;
01;0602645605;070200801003;CM1007;Falha na aplicação de tampa;3O. TURNO;2026-03-19 03:01:16.200000;2026-03-19 03:04:02.273000;0:02:46.073000;0:00:00;0:02:46.073000;;
01;0602645605;070200801003;999;Microparada;3O. TURNO;2026-03-19 03:05:02.980000;2026-03-19 03:05:11.250000;0:00:08.270000;0:00:00;0:00:08.270000;;
01;0602645605;070200801003;CM1007;Falha na aplicação de tampa;3O. TURNO;2026-03-19 03:05:33.457000;2026-03-19 03:06:37.017000;0:01:03.560000;0:00:00;0:01:03.560000;;
01;0602645605;070200801003;999;Microparada;3O. TURNO;2026-03-19 03:07:03.113000;2026-03-19 03:07:35.760000;0:00:32.647000;0:00:00;0:00:32.647000;;
01;0602645605;070200801003;CM1007;Falha na aplicação de tampa;3O. TURNO;2026-03-19 03:09:30.087000;2026-03-19 03:13:04.707000;0:03:34.620000;0:00:00;0:03:34.620000;;
01;0602645605;070200801003;999999999;Parada Nao Informada;3O. TURNO;2026-03-19 03:21:47.337000;2026-03-19 03:23:18.427000;0:01:31.090000;0:00:00;0:01:31.090000;;
01;0602645605;070200801003;CM1007;Falha na aplicação de tampa;3O. TURNO;2026-03-19 03:24:51.863000;2026-03-19 03:25:35.193000;0:00:43.330000;0:00:00;0:00:43.330000;;
01;0602645605;070200801003;999;Microparada;3O. TURNO;2026-03-19 03:25:42.717000;2026-03-19 03:25:45.363000;0:00:02.646000;0:00:00;0:00:02.646000;;
01;0602645605;070200801003;999;Microparada;3O. TURNO;2026-03-19 03:27:06.647000;2026-03-19 03:27:06.683000;0:00:00.036000;0:00:00;0:00:00.036000;;
01;0602645605;070200801003;CM1005;Falha no Enchimento de garrafas ajuste;3O. TURNO;2026-03-19 03:28:17.593000;2026-03-19 03:38:31.600000;0:10:14.007000;0:00:00;0:10:14.007000;;
01;0602645605;070200801003;999;Microparada;3O. TURNO;2026-03-19 03:39:46.967000;2026-03-19 03:40:03.260000;0:00:16.293000;0:00:00;0:00:16.293000;;
01;0602645605;070200801003;999;Microparada;3O. TURNO;2026-03-19 03:40:40.687000;2026-03-19 03:40:49.067000;0:00:08.380000;0:00:00;0:00:08.380000;;
01;0602645605;070200801003;CM1005;Falha no Enchimento de garrafas ajuste;3O. TURNO;2026-03-19 03:42:27.770000;2026-03-19 03:43:19.030000;0:00:51.260000;0:00:00;0:00:51.260000;;
01;0602645605;070200801003;999;Microparada;3O. TURNO;2026-03-19 03:44:18.600000;2026-03-19 03:44:20.067000;0:00:01.467000;0:00:00;0:00:01.467000;;
01;0602645605;070200801003;999;Microparada;3O. TURNO;2026-03-19 03:47:19.117000;2026-03-19 03:47:49.480000;0:00:30.363000;0:00:00;0:00:30.363000;;
01;0602645605;070200801003;999;Microparada;3O. TURNO;2026-03-19 03:51:22.947000;2026-03-19 03:51:31.863000;0:00:08.916000;0:00:00;0:00:08.916000;;
01;0602645605;070200801003;999;Microparada;3O. TURNO;2026-03-19 03:53:10.127000;2026-03-19 03:53:15.247000;0:00:05.120000;0:00:00;0:00:05.120000;;
01;0602645605;070200801003;999999999;Parada Nao Informada;3O. TURNO;2026-03-19 03:56:30.967000;2026-03-19 03:58:07.953000;0:01:36.986000;0:00:00;0:01:36.986000;;
01;0602645605;070200801003;999;Microparada;3O. TURNO;2026-03-19 03:58:22.027000;2026-03-19 03:58:27.583000;0:00:05.556000;0:00:00;0:00:05.556000;;
01;0602645605;070200801003;999;Microparada;3O. TURNO;2026-03-19 04:08:04.537000;2026-03-19 04:09:01.437000;0:00:56.900000;0:00:00;0:00:56.900000;;
01;0602645605;070200801003;999;Microparada;3O. TURNO;2026-03-19 04:09:13.447000;2026-03-19 04:09:16.133000;0:00:02.686000;0:00:00;0:00:02.686000;;
01;0602645605;070200801003;CM1020;Falha no Transporte de Saída da Enchedora;3O. TURNO;2026-03-19 04:11:14.977000;2026-03-19 04:15:13.080000;0:03:58.103000;0:00:00;0:03:58.103000;;
01;0602645605;070200801003;999;Microparada;3O. TURNO;2026-03-19 04:15:42.327000;2026-03-19 04:15:54.090000;0:00:11.763000;0:00:00;0:00:11.763000;;
01;0602645605;070200801003;999;Microparada;3O. TURNO;2026-03-19 04:15:59.890000;2026-03-19 04:16:08.533000;0:00:08.643000;0:00:00;0:00:08.643000;;
01;0602645605;070200801003;CM1020;Falha no Transporte de Saída da Enchedora;3O. TURNO;2026-03-19 04:16:14.333000;2026-03-19 04:17:51.447000;0:01:37.114000;0:00:00;0:01:37.114000;;
01;0602645605;070200801003;CM1020;Falha no Transporte de Saída da Enchedora;3O. TURNO;2026-03-19 04:22:04.163000;2026-03-19 04:23:11.850000;0:01:07.687000;0:00:00;0:01:07.687000;;
01;0602645605;070200801003;999;Microparada;3O. TURNO;2026-03-19 04:34:44.303000;2026-03-19 04:34:54.757000;0:00:10.454000;0:00:00;0:00:10.454000;;
01;0602645605;070200801003;999;Microparada;3O. TURNO;2026-03-19 04:36:38.873000;2026-03-19 04:36:41.970000;0:00:03.097000;0:00:00;0:00:03.097000;;
01;0602645605;070200801003;999;Microparada;3O. TURNO;2026-03-19 04:47:58.983000;2026-03-19 04:48:28.270000;0:00:29.287000;0:00:00;0:00:29.287000;;
01;0602645605;070200801003;CM1020;Falha no Transporte de Saída da Enchedora;3O. TURNO;2026-03-19 04:48:35.630000;2026-03-19 04:49:53.303000;0:01:17.673000;0:00:00;0:01:17.673000;;
01;0602645605;070200801003;999;Microparada;3O. TURNO;2026-03-19 04:56:08.577000;2026-03-19 04:56:10.717000;0:00:02.140000;0:00:00;0:00:02.140000;;
01;0602645605;070200801003;999;Microparada;3O. TURNO;2026-03-19 05:05:31.397000;2026-03-19 05:05:38.300000;0:00:06.903000;0:00:00;0:00:06.903000;;
01;0602645605;070200801003;999;Microparada;3O. TURNO;2026-03-19 05:05:50.247000;2026-03-19 05:05:51.470000;0:00:01.223000;0:00:00;0:00:01.223000;;
01;0602645605;070200801003;999;Microparada;3O. TURNO;2026-03-19 05:05:57.270000;2026-03-19 05:06:02.893000;0:00:05.623000;0:00:00;0:00:05.623000;;
01;0602645605;070200801003;999;Microparada;3O. TURNO;2026-03-19 05:06:19.433000;2026-03-19 05:06:27.160000;0:00:07.727000;0:00:00;0:00:07.727000;;
01;0602645605;070200801003;CM1020;Falha no Transporte de Saída da Enchedora;3O. TURNO;2026-03-19 05:06:34.410000;2026-03-19 05:08:09.887000;0:01:35.477000;0:00:00;0:01:35.477000;;
01;0602645605;070200801003;CZ1007;*                                     Enxágue Final Produção;3O. TURNO;2026-03-19 05:08:58.797000;2026-03-19 06:39:20.060000;1:30:21.263000;1:30:21.263000;0:00:00;;
01;0602645605;070200801003;CM1020;Falha no Transporte de Saída da Enchedora;1O. TURNO;2026-03-19 06:40:54.343000;2026-03-19 06:45:27.620000;0:04:33.277000;0:00:00;0:04:33.277000;;
01;0602645605;070200801003;999;Microparada;1O. TURNO;2026-03-19 06:49:20.433000;2026-03-19 06:49:32.400000;0:00:11.967000;0:00:00;0:00:11.967000;;
01;0602645605;070200801003;CM1021;Falha na Aplicação de Rótulos;1O. TURNO;2026-03-19 06:49:38.660000;2026-03-19 06:51:42.643000;0:02:03.983000;0:00:00;0:02:03.983000;;
01;0602645605;070200801003;999;Microparada;1O. TURNO;2026-03-19 06:52:39.503000;2026-03-19 06:52:39.530000;0:00:00.027000;0:00:00;0:00:00.027000;;
01;0602645605;070200801003;999;Microparada;1O. TURNO;2026-03-19 06:52:45.330000;2026-03-19 06:52:45.450000;0:00:00.120000;0:00:00;0:00:00.120000;;
01;0602645605;070200801003;999;Microparada;1O. TURNO;2026-03-19 06:58:11.213000;2026-03-19 06:58:17.443000;0:00:06.230000;0:00:00;0:00:06.230000;;
01;0602645605;070200801003;999;Microparada;1O. TURNO;2026-03-19 06:58:43.147000;2026-03-19 06:58:46.280000;0:00:03.133000;0:00:00;0:00:03.133000;;
01;0602645605;070200801003;999;Microparada;1O. TURNO;2026-03-19 06:59:11.523000;2026-03-19 06:59:20.897000;0:00:09.374000;0:00:00;0:00:09.374000;;
01;0602645605;070200801003;CM1037;Falha no envolvimento do filme;1O. TURNO;2026-03-19 07:00:42.773000;2026-03-19 07:02:47.037000;0:02:04.264000;0:00:00;0:02:04.264000;;
01;0602645605;070200801003;999999999;Parada Nao Informada;1O. TURNO;2026-03-19 07:13:22.513000;2026-03-19 07:16:03.030000;0:02:40.517000;0:00:00;0:02:40.517000;;
01;0602645605;070200801003;CM1020;Falha no Transporte de Saída da Enchedora;1O. TURNO;2026-03-19 07:17:14.320000;2026-03-19 07:24:43.340000;0:07:29.020000;0:00:00;0:07:29.020000;;
01;0602645605;070200801003;999;Microparada;1O. TURNO;2026-03-19 07:38:04.213000;2026-03-19 07:38:13.687000;0:00:09.474000;0:00:00;0:00:09.474000;;
01;0602645605;070200801003;999;Microparada;1O. TURNO;2026-03-19 07:38:19.487000;2026-03-19 07:38:26.637000;0:00:07.150000;0:00:00;0:00:07.150000;;
01;0602645605;070200801003;999;Microparada;1O. TURNO;2026-03-19 07:39:43.540000;2026-03-19 07:39:44.927000;0:00:01.387000;0:00:00;0:00:01.387000;;
01;0602645605;070200801003;CM1021;Falha na Aplicação de Rótulos;1O. TURNO;2026-03-19 08:14:44.983000;2026-03-19 08:27:25.530000;0:12:40.547000;0:00:00;0:12:40.547000;;
01;0602645605;070200801003;999;Microparada;1O. TURNO;2026-03-19 08:32:13.827000;2026-03-19 08:32:38.513000;0:00:24.686000;0:00:00;0:00:24.686000;;
01;0602645605;070200801003;CM1021;Falha na Aplicação de Rótulos;1O. TURNO;2026-03-19 08:32:44.313000;2026-03-19 08:34:59.490000;0:02:15.177000;0:00:00;0:02:15.177000;;
01;0602645605;070200801003;CM1001;Falha no Transporte de Entrada da Enchedora transferar;1O. TURNO;2026-03-19 08:42:12.363000;2026-03-19 08:43:44.913000;0:01:32.550000;0:00:00;0:01:32.550000;;
01;0602645605;070200801003;CN1001;*                                      Falta de garrafas;1O. TURNO;2026-03-19 08:44:32.280000;2026-03-19 19:00:00;10:15:27.720000;10:15:27.720000;0:00:00;;
05;0602645625;060101201030;CU2008;*                                     CIP imprevisto por utilidades;3O. TURNO;2026-03-19 00:00:00;2026-03-19 00:28:03.093000;0:28:03.093000;0:28:03.093000;0:00:00;;
05;0602645625;060101201030;CU2009;Esterilização imprevista por utilidades;3O. TURNO;2026-03-19 00:28:03.093000;2026-03-19 03:04:59.033000;2:36:55.940000;0:00:00;2:36:55.940000;;
05;0602645625;060101201030;CO2108;*                                     Setup - Testes Operacionais;3O. TURNO;2026-03-19 03:04:59.033000;2026-03-19 03:51:45.940000;0:46:46.907000;0:46:46.907000;0:00:00;;
05;0602645625;060101201030;CR2181;*                                     Setup - Entrada de suco;3O. TURNO;2026-03-19 03:51:45.940000;2026-03-19 03:57:55.847000;0:06:09.907000;0:06:09.907000;0:00:00;;
05;0602645625;060101201030;999;Microparada;3O. TURNO;2026-03-19 04:03:25.283000;2026-03-19 04:04:19.260000;0:00:53.977000;0:00:00;0:00:53.977000;;
05;0602645625;060101201030;999999999;Parada Nao Informada;3O. TURNO;2026-03-19 04:05:11.737000;2026-03-19 04:06:27.877000;0:01:16.140000;0:00:00;0:01:16.140000;;
05;0602645625;060101201030;999;Microparada;3O. TURNO;2026-03-19 04:06:47.167000;2026-03-19 04:07:01.703000;0:00:14.536000;0:00:00;0:00:14.536000;;
05;0602645625;060101201030;999;Microparada;3O. TURNO;2026-03-19 04:07:39.113000;2026-03-19 04:08:27.467000;0:00:48.354000;0:00:00;0:00:48.354000;;
05;0602645625;060101201030;CM2007;Falha na Pulverização de Peróxido;3O. TURNO;2026-03-19 04:09:13.323000;2026-03-19 04:13:36.920000;0:04:23.597000;0:00:00;0:04:23.597000;;
05;0602645625;060101201030;CM2043;Falha no encaixotamento;3O. TURNO;2026-03-19 04:19:46.233000;2026-03-19 04:21:35.347000;0:01:49.114000;0:00:00;0:01:49.114000;;
05;0602645625;060101201030;CM2043;Falha no encaixotamento;3O. TURNO;2026-03-19 04:47:29.343000;2026-03-19 04:50:21.290000;0:02:51.947000;0:00:00;0:02:51.947000;;
05;0602645625;060101201030;CM2020;Falha no Transporte de Saída da Enchedora;3O. TURNO;2026-03-19 04:56:33.453000;2026-03-19 05:00:30.027000;0:03:56.574000;0:00:00;0:03:56.574000;;
05;0602645625;060101201030;999;Microparada;3O. TURNO;2026-03-19 05:00:53.137000;2026-03-19 05:01:34.107000;0:00:40.970000;0:00:00;0:00:40.970000;;
05;0602645625;060101201030;CM2043;Falha no encaixotamento;3O. TURNO;2026-03-19 05:07:10.850000;2026-03-19 05:09:52.343000;0:02:41.493000;0:00:00;0:02:41.493000;;
05;0602645625;060101201030;CM2043;Falha no encaixotamento;3O. TURNO;2026-03-19 05:27:50.033000;2026-03-19 05:29:05.163000;0:01:15.130000;0:00:00;0:01:15.130000;;
05;0602645625;060101201030;CM2043;Falha no encaixotamento;3O. TURNO;2026-03-19 05:52:22.247000;2026-03-19 05:56:02.280000;0:03:40.033000;0:00:00;0:03:40.033000;;
05;0602645625;060101201030;CM2043;Falha no encaixotamento;3O. TURNO;2026-03-19 05:59:00.990000;2026-03-19 06:02:12.867000;0:03:11.877000;0:00:00;0:03:11.877000;;
05;0602645625;060101201030;CM2043;Falha no encaixotamento;1O. TURNO;2026-03-19 06:03:59.287000;2026-03-19 06:04:41.410000;0:00:42.123000;0:00:00;0:00:42.123000;;
05;0602645625;060101201030;999999999;Parada Nao Informada;1O. TURNO;2026-03-19 06:09:45.913000;2026-03-19 06:11:23.620000;0:01:37.707000;0:00:00;0:01:37.707000;;
05;0602645625;060101201030;CM2043;Falha no encaixotamento;1O. TURNO;2026-03-19 06:35:36.737000;2026-03-19 06:37:35.193000;0:01:58.456000;0:00:00;0:01:58.456000;;
05;0602645625;060101201030;CM2043;Falha no encaixotamento;1O. TURNO;2026-03-19 06:44:48.927000;2026-03-19 06:50:49.087000;0:06:00.160000;0:00:00;0:06:00.160000;;
05;0602645625;060101201030;CO2112;*                                     Troca de Datas;1O. TURNO;2026-03-19 06:50:49.087000;2026-03-19 06:54:56.223000;0:04:07.136000;0:04:07.136000;0:00:00;;
05;0602645625;060101201030;CM2043;Falha no encaixotamento;1O. TURNO;2026-03-19 06:59:39.880000;2026-03-19 07:11:06.210000;0:11:26.330000;0:00:00;0:11:26.330000;;
05;0602645625;060101201030;CM2043;Falha no encaixotamento;1O. TURNO;2026-03-19 07:57:21.177000;2026-03-19 08:07:16.867000;0:09:55.690000;0:00:00;0:09:55.690000;;
05;0602645625;060101201030;CM2043;Falha no encaixotamento;1O. TURNO;2026-03-19 08:16:22.873000;2026-03-19 08:29:41.133000;0:13:18.260000;0:00:00;0:13:18.260000;;
05;0602645625;060101201030;999999999;Parada Nao Informada;1O. TURNO;2026-03-19 08:30:34.253000;2026-03-19 08:31:45.427000;0:01:11.174000;0:00:00;0:01:11.174000;;
05;0602645625;060101201030;999;Microparada;1O. TURNO;2026-03-19 08:34:59.477000;2026-03-19 08:35:26.917000;0:00:27.440000;0:00:00;0:00:27.440000;;
05;0602645625;060101201030;999;Microparada;1O. TURNO;2026-03-19 08:35:47.597000;2026-03-19 08:35:48.437000;0:00:00.840000;0:00:00;0:00:00.840000;;
05;0602645625;060101201030;CM2043;Falha no encaixotamento;1O. TURNO;2026-03-19 08:36:11.157000;2026-03-19 08:40:35.513000;0:04:24.356000;0:00:00;0:04:24.356000;;
05;0602645625;060101201030;999999999;Parada Nao Informada;1O. TURNO;2026-03-19 09:02:48.913000;2026-03-19 09:04:32.963000;0:01:44.050000;0:00:00;0:01:44.050000;;
05;0602645625;060101201030;CM2043;Falha no encaixotamento;1O. TURNO;2026-03-19 09:06:40.570000;2026-03-19 09:07:56.973000;0:01:16.403000;0:00:00;0:01:16.403000;;
05;0602645625;060101201030;CM2043;Falha no encaixotamento;1O. TURNO;2026-03-19 09:09:55.217000;2026-03-19 09:13:18.380000;0:03:23.163000;0:00:00;0:03:23.163000;;
05;0602645625;060101201030;CM2043;Falha no encaixotamento;1O. TURNO;2026-03-19 09:26:12.050000;2026-03-19 09:26:37.723000;0:00:25.673000;0:00:00;0:00:25.673000;;
05;0602645625;060101201030;CM2043;Falha no encaixotamento;1O. TURNO;2026-03-19 09:36:17.483000;2026-03-19 09:38:06.120000;0:01:48.637000;0:00:00;0:01:48.637000;;
05;0602645625;060101201030;CM2043;Falha no encaixotamento;1O. TURNO;2026-03-19 09:47:03.357000;2026-03-19 09:48:22.717000;0:01:19.360000;0:00:00;0:01:19.360000;;
05;0602645625;060101201030;999999999;Parada Nao Informada;1O. TURNO;2026-03-19 09:50:22.877000;2026-03-19 09:52:31.207000;0:02:08.330000;0:00:00;0:02:08.330000;;
05;0602645625;060101201030;CM2077;Falha na Aplicação de Filme Shrink;1O. TURNO;2026-03-19 10:26:09.187000;2026-03-19 10:32:58.053000;0:06:48.866000;0:00:00;0:06:48.866000;;
05;0602645625;060101201030;999999999;Parada Nao Informada;1O. TURNO;2026-03-19 10:35:32.677000;2026-03-19 10:37:56.507000;0:02:23.830000;0:00:00;0:02:23.830000;;
05;0602645625;060101201030;999;Microparada;1O. TURNO;2026-03-19 10:40:15.390000;2026-03-19 10:40:29.743000;0:00:14.353000;0:00:00;0:00:14.353000;;
05;0602645625;060101201030;999;Microparada;1O. TURNO;2026-03-19 10:40:40.137000;2026-03-19 10:40:40.613000;0:00:00.476000;0:00:00;0:00:00.476000;;
05;0602645625;060101201030;999;Microparada;1O. TURNO;2026-03-19 11:23:05.013000;2026-03-19 11:24:02.353000;0:00:57.340000;0:00:00;0:00:57.340000;;
05;0602645625;060101201030;999;Microparada;1O. TURNO;2026-03-19 11:32:07.557000;2026-03-19 11:33:02.813000;0:00:55.256000;0:00:00;0:00:55.256000;;
05;0602645625;060101201030;CM2002;Falha no Feeder (Alimentação Roda Mandril);1O. TURNO;2026-03-19 11:43:07.447000;2026-03-19 11:43:26.713000;0:00:19.266000;0:00:00;0:00:19.266000;;
05;0602645625;060101201030;CO2108;*                                     Setup - Testes Operacionais;1O. TURNO;2026-03-19 11:44:00.610000;2026-03-19 11:52:05.790000;0:08:05.180000;0:08:05.180000;0:00:00;;
05;0602645625;060101201030;CM2077;Falha na Aplicação de Filme Shrink;1O. TURNO;2026-03-19 11:59:28.897000;2026-03-19 12:33:08.970000;0:33:40.073000;0:00:00;0:33:40.073000;;
05;0602645625;060101201030;CU2003;*                                     Falta de Ar Comprimido;1O. TURNO;2026-03-19 12:35:04.630000;2026-03-19 12:39:56.710000;0:04:52.080000;0:04:52.080000;0:00:00;;
05;0602645625;060101201030;CM2043;Falha no encaixotamento;1O. TURNO;2026-03-19 12:44:35.427000;2026-03-19 12:47:21.307000;0:02:45.880000;0:00:00;0:02:45.880000;;
05;0602645625;060101201030;999999999;Parada Nao Informada;1O. TURNO;2026-03-19 12:51:19.047000;2026-03-19 12:52:54.753000;0:01:35.706000;0:00:00;0:01:35.706000;;
05;0602645625;060101201030;CM2085;Falha na datadora secundária;1O. TURNO;2026-03-19 12:56:50.907000;2026-03-19 13:21:05.147000;0:24:14.240000;0:00:00;0:24:14.240000;;
05;0602645625;060101201030;999;Microparada;1O. TURNO;2026-03-19 13:21:11.860000;2026-03-19 13:21:17.750000;0:00:05.890000;0:00:00;0:00:05.890000;;
05;0602645625;060101201030;CM2002;Falha no Feeder (Alimentação Roda Mandril);1O. TURNO;2026-03-19 13:21:25.130000;2026-03-19 13:25:09.763000;0:03:44.633000;0:00:00;0:03:44.633000;;
05;0602645625;060101201030;CM2002;Falha no Feeder (Alimentação Roda Mandril);1O. TURNO;2026-03-19 13:27:23.760000;2026-03-19 13:31:30.387000;0:04:06.627000;0:00:00;0:04:06.627000;;
