0;1;2;3;4;5;6;7;8;9;10;11;12
Ocorrência de Parada;;;;;;;;;;;;
Empresa;;Prodwin Tecnologias;;;;;;;;;;
Período;;2026-03-19 00:00:00;2026-03-19 00:00:00;;;;;;;;;
Grupo de Máquina;;ARAGUARI;;;;;;;;;;
;;;;;;;;;;;;
Máquina;OP;Produto;Parada;Motivo Parada;Turno;Inicio;Fim;Duração;Tempo sem peso;Tempo com peso;Técnico;Complemento
30;0616240967;060200301006;999;Microparada;1O. TURNO;2026-03-19 07:44:09.073000;2026-03-19 07:44:32.627000;0:00:23.554000;0:00:00;0:00:23.554000;;
30;0616240967;060200301006;GN4001;*                                   Falta de Garrafas;1O. TURNO;2026-03-19 07:52:28.030000;2026-03-19 07:52:57.727000;0:00:29.697000;0:00:29.697000;0:00:00;;
30;0616240967;060200301006;GN4001;*                                   Falta de Garrafas;1O. TURNO;2026-03-19 07:58:10.820000;2026-03-19 08:01:17.047000;0:03:06.227000;0:03:06.227000;0:00:00;;
30;0616240967;060200301006;999;Microparada;1O. TURNO;2026-03-19 08:07:18.710000;2026-03-19 08:07:19.350000;0:00:00.640000;0:00:00;0:00:00.640000;;
30;0616240967;060200301006;999;Microparada;1O. TURNO;2026-03-19 08:09:32.283000;2026-03-19 08:09:47.123000;0:00:14.840000;0:00:00;0:00:14.840000;;
30;0616240967;060200301006;GN4001;*                                   Falta de Garrafas;1O. TURNO;2026-03-19 08:17:31.237000;2026-03-19 08:18:03.297000;0:00:32.060000;0:00:32.060000;0:00:00;;
30;0616240967;060200301006;GN4001;*                                   Falta de Garrafas;1O. TURNO;2026-03-19 08:22:25.243000;2026-03-19 08:25:04.467000;0:02:39.224000;0:02:39.224000;0:00:00;;
30;0616240967;060200301006;GN4001;*                                   Falta de Garrafas;1O. TURNO;2026-03-19 08:30:15.860000;2026-03-19 08:32:53.063000;0:02:37.203000;0:02:37.203000;0:00:00;;
30;0616240967;060200301006;999;Microparada;1O. TURNO;2026-03-19 08:37:36.057000;2026-03-19 08:37:49.847000;0:00:13.790000;0:00:00;0:00:13.790000;;
30;0616240967;060200301006;GN4001;*                                   Falta de Garrafas;1O. TURNO;2026-03-19 08:43:07.827000;2026-03-19 08:44:57.960000;0:01:50.133000;0:01:50.133000;0:00:00;;
30;0616240967;060200301006;999;Microparada;1O. TURNO;2026-03-19 08:45:10.930000;2026-03-19 08:45:11.493000;0:00:00.563000;0:00:00;0:00:00.563000;;
30;0616240967;060200301006;999;Microparada;1O. TURNO;2026-03-19 08:48:31.620000;2026-03-19 08:48:46.860000;0:00:15.240000;0:00:00;0:00:15.240000;;
30;0616240967;060200301006;GR4084;*                                  Aguardando Formulação;1O. TURNO;2026-03-19 08:54:45.097000;2026-03-19 09:02:07.310000;0:07:22.213000;0:07:22.213000;0:00:00;;
30;0616240967;060200301006;GR4084;*                                  Aguardando Formulação;1O. TURNO;2026-03-19 09:03:06.990000;2026-03-19 09:26:57.720000;0:23:50.730000;0:23:50.730000;0:00:00;;
30;0616240967;060200301006;GN4001;*                                   Falta de Garrafas;1O. TURNO;2026-03-19 09:29:38.367000;2026-03-19 09:30:40.977000;0:01:02.610000;0:01:02.610000;0:00:00;;
30;0616240967;060200301006;999;Microparada;1O. TURNO;2026-03-19 09:40:57.047000;2026-03-19 09:41:10.260000;0:00:13.213000;0:00:00;0:00:13.213000;;
30;0616240967;060200301006;999;Microparada;1O. TURNO;2026-03-19 09:41:21.340000;2026-03-19 09:41:22.777000;0:00:01.437000;0:00:00;0:00:01.437000;;
30;0616240967;060200301006;GN4001;*                                   Falta de Garrafas;1O. TURNO;2026-03-19 09:44:41.770000;2026-03-19 09:45:02.887000;0:00:21.117000;0:00:21.117000;0:00:00;;
30;0616240967;060200301006;999;Microparada;1O. TURNO;2026-03-19 09:52:53.597000;2026-03-19 09:53:12.350000;0:00:18.753000;0:00:00;0:00:18.753000;;
30;0616240967;060200301006;GO4035;Falha na Separação de Garrafas;1O. TURNO;2026-03-19 09:54:01.207000;2026-03-19 09:54:07.193000;0:00:05.986000;0:00:00;0:00:05.986000;;
30;0616240967;060200301006;GO4035;Falha na Separação de Garrafas;1O. TURNO;2026-03-19 09:56:35.253000;2026-03-19 09:59:19.677000;0:02:44.424000;0:00:00;0:02:44.424000;;
30;0616240967;060200301006;999;Microparada;1O. TURNO;2026-03-19 09:59:30.710000;2026-03-19 10:00:11.547000;0:00:40.837000;0:00:00;0:00:40.837000;;
30;0616240967;060200301006;999;Microparada;1O. TURNO;2026-03-19 10:00:29.013000;2026-03-19 10:00:53.373000;0:00:24.360000;0:00:00;0:00:24.360000;;
30;0616240967;060200301006;GO4035;Falha na Separação de Garrafas;1O. TURNO;2026-03-19 10:03:33.333000;2026-03-19 10:04:00.277000;0:00:26.944000;0:00:00;0:00:26.944000;;
30;0616240967;060200301006;999;Microparada;1O. TURNO;2026-03-19 10:04:23.987000;2026-03-19 10:04:27.920000;0:00:03.933000;0:00:00;0:00:03.933000;;
30;0616240967;060200301006;GM4015;Falha no Transporte de Entrada da Rotuladora;1O. TURNO;2026-03-19 10:05:26.420000;2026-03-19 10:12:39.617000;0:07:13.197000;0:00:00;0:07:13.197000;;
30;0616240967;060200301006;999;Microparada;1O. TURNO;2026-03-19 10:15:32.567000;2026-03-19 10:16:10.033000;0:00:37.466000;0:00:00;0:00:37.466000;;
30;0616240967;060200301006;GN4001;*                                   Falta de Garrafas;1O. TURNO;2026-03-19 10:20:07.143000;2026-03-19 10:21:22.140000;0:01:14.997000;0:01:14.997000;0:00:00;;
30;0616240967;060200301006;999;Microparada;1O. TURNO;2026-03-19 10:21:34.473000;2026-03-19 10:21:58.417000;0:00:23.944000;0:00:00;0:00:23.944000;;
30;0616240967;060200301006;999;Microparada;1O. TURNO;2026-03-19 10:22:10.470000;2026-03-19 10:22:31.057000;0:00:20.587000;0:00:00;0:00:20.587000;;
30;0616240967;060200301006;999;Microparada;1O. TURNO;2026-03-19 10:28:28.023000;2026-03-19 10:28:37.923000;0:00:09.900000;0:00:00;0:00:09.900000;;
30;0616240967;060200301006;GN4001;*                                   Falta de Garrafas;1O. TURNO;2026-03-19 10:28:43.440000;2026-03-19 10:31:26.510000;0:02:43.070000;0:02:43.070000;0:00:00;;
30;0616240967;060200301006;999;Microparada;1O. TURNO;2026-03-19 10:31:37.597000;2026-03-19 10:31:38.983000;0:00:01.386000;0:00:00;0:00:01.386000;;
30;0616240967;060200301006;GO4055;Falha na formação de camadas;1O. TURNO;2026-03-19 10:32:02.747000;2026-03-19 10:32:29.440000;0:00:26.693000;0:00:00;0:00:26.693000;;
30;0616240967;060200301006;GN4001;*                                   Falta de Garrafas;1O. TURNO;2026-03-19 10:35:14.410000;2026-03-19 10:35:44.927000;0:00:30.517000;0:00:30.517000;0:00:00;;
30;0616240967;060200301006;GN4001;*                                   Falta de Garrafas;1O. TURNO;2026-03-19 10:36:44.957000;2026-03-19 10:39:45.883000;0:03:00.926000;0:03:00.926000;0:00:00;;
30;0616240967;060200301006;999;Microparada;1O. TURNO;2026-03-19 10:57:07.657000;2026-03-19 10:57:39.567000;0:00:31.910000;0:00:00;0:00:31.910000;;
30;0616240967;060200301006;999;Microparada;1O. TURNO;2026-03-19 10:59:26.567000;2026-03-19 11:00:00.590000;0:00:34.023000;0:00:00;0:00:34.023000;;
30;0616240967;060200301006;999;Microparada;1O. TURNO;2026-03-19 11:00:13.783000;2026-03-19 11:00:37.650000;0:00:23.867000;0:00:00;0:00:23.867000;;
30;0616240967;060200301006;999;Microparada;1O. TURNO;2026-03-19 11:00:51.487000;2026-03-19 11:00:51.587000;0:00:00.100000;0:00:00;0:00:00.100000;;
30;0616240967;060200301006;999;Microparada;1O. TURNO;2026-03-19 11:01:03.847000;2026-03-19 11:01:12.147000;0:00:08.300000;0:00:00;0:00:08.300000;;
30;0616240967;060200301006;999;Microparada;1O. TURNO;2026-03-19 11:01:25.207000;2026-03-19 11:02:15.503000;0:00:50.296000;0:00:00;0:00:50.296000;;
30;0616240967;060200301006;GN4001;*                                   Falta de Garrafas;1O. TURNO;2026-03-19 11:05:20.477000;2026-03-19 11:06:22.297000;0:01:01.820000;0:01:01.820000;0:00:00;;
30;0616240967;060200301006;999;Microparada;1O. TURNO;2026-03-19 11:06:32.320000;2026-03-19 11:06:49.323000;0:00:17.003000;0:00:00;0:00:17.003000;;
30;0616240967;060200301006;GN4001;*                                   Falta de Garrafas;1O. TURNO;2026-03-19 11:16:11.493000;2026-03-19 11:16:35.237000;0:00:23.744000;0:00:23.744000;0:00:00;;
30;0616240967;060200301006;999;Microparada;1O. TURNO;2026-03-19 11:19:31.293000;2026-03-19 11:19:31.377000;0:00:00.084000;0:00:00;0:00:00.084000;;
30;0616240967;060200301006;999;Microparada;1O. TURNO;2026-03-19 11:30:02.547000;2026-03-19 11:30:31.377000;0:00:28.830000;0:00:00;0:00:28.830000;;
30;0616240967;060200301006;GN4001;*                                   Falta de Garrafas;1O. TURNO;2026-03-19 11:36:41.920000;2026-03-19 11:36:48.750000;0:00:06.830000;0:00:06.830000;0:00:00;;
30;0616240967;060200301006;999;Microparada;1O. TURNO;2026-03-19 11:41:43.037000;2026-03-19 11:42:13.430000;0:00:30.393000;0:00:00;0:00:30.393000;;
30;0616240967;060200301006;999;Microparada;1O. TURNO;2026-03-19 11:47:15.497000;2026-03-19 11:47:26.860000;0:00:11.363000;0:00:00;0:00:11.363000;;
30;0616240967;060200301006;999;Microparada;1O. TURNO;2026-03-19 11:47:36.247000;2026-03-19 11:48:15.727000;0:00:39.480000;0:00:00;0:00:39.480000;;
30;0616240967;060200301006;999;Microparada;1O. TURNO;2026-03-19 11:51:49.097000;2026-03-19 11:51:54.420000;0:00:05.323000;0:00:00;0:00:05.323000;;
30;0616240967;060200301006;999;Microparada;1O. TURNO;2026-03-19 12:02:41.747000;2026-03-19 12:02:47.727000;0:00:05.980000;0:00:00;0:00:05.980000;;
30;0616240967;060200301006;999;Microparada;1O. TURNO;2026-03-19 12:02:54.803000;2026-03-19 12:02:57.337000;0:00:02.534000;0:00:00;0:00:02.534000;;
30;0616240967;060200301006;999;Microparada;1O. TURNO;2026-03-19 12:03:08.030000;2026-03-19 12:03:53.617000;0:00:45.587000;0:00:00;0:00:45.587000;;
30;0616240967;060200301006;GN4001;*                                   Falta de Garrafas;1O. TURNO;2026-03-19 12:07:17.273000;2026-03-19 12:07:51.177000;0:00:33.904000;0:00:33.904000;0:00:00;;
30;0616240967;060200301006;999;Microparada;1O. TURNO;2026-03-19 12:11:17.763000;2026-03-19 12:12:10.840000;0:00:53.077000;0:00:00;0:00:53.077000;;
30;0616240967;060200301006;GM4035;Falha na Separação de Garrafas;1O. TURNO;2026-03-19 12:12:20.600000;2026-03-19 12:12:21.850000;0:00:01.250000;0:00:00;0:00:01.250000;;
30;0616240967;060200301006;999;Microparada;1O. TURNO;2026-03-19 12:15:45.173000;2026-03-19 12:16:01.067000;0:00:15.894000;0:00:00;0:00:15.894000;;
30;0616240967;060200301006;GR4083;*                                  Falha na Formulação;1O. TURNO;2026-03-19 12:26:40.050000;2026-03-19 12:32:49.573000;0:06:09.523000;0:06:09.523000;0:00:00;;
30;0616240967;060200301006;999;Microparada;1O. TURNO;2026-03-19 12:35:32;2026-03-19 12:36:01.597000;0:00:29.597000;0:00:00;0:00:29.597000;;
30;0616240967;060200301006;999;Microparada;1O. TURNO;2026-03-19 12:38:05.697000;2026-03-19 12:38:31.687000;0:00:25.990000;0:00:00;0:00:25.990000;;
30;0616240967;060200301006;GN4001;*                                   Falta de Garrafas;1O. TURNO;2026-03-19 12:44:07.970000;2026-03-19 12:44:37.417000;0:00:29.447000;0:00:29.447000;0:00:00;;
30;0616240967;060200301006;GM4054;Falha na rotação de fardos;1O. TURNO;2026-03-19 12:49:53.580000;2026-03-19 13:00:46.060000;0:10:52.480000;0:00:00;0:10:52.480000;;
30;0616240967;060200301006;999;Microparada;2O. TURNO;2026-03-19 13:00:55.980000;2026-03-19 13:00:58.690000;0:00:02.710000;0:00:00;0:00:02.710000;;
30;0616240967;060200301006;999;Microparada;2O. TURNO;2026-03-19 13:01:13.870000;2026-03-19 13:01:14.503000;0:00:00.633000;0:00:00;0:00:00.633000;;
30;0616240967;060200301006;GM4074;*                                   Falha na pasteurização;2O. TURNO;2026-03-19 13:01:45.377000;2026-03-19 19:00:00;5:58:14.623000;5:58:14.623000;0:00:00;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 21:02:11.617000;2026-03-18 21:02:34.037000;0:00:22.420000;0:00:00;0:00:22.420000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 21:04:04.720000;2026-03-18 21:05:26.663000;0:01:21.943000;0:00:00;0:01:21.943000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 21:05:32.270000;2026-03-18 21:07:46.407000;0:02:14.137000;0:00:00;0:02:14.137000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 21:08:04.667000;2026-03-18 21:09:06.810000;0:01:02.143000;0:00:00;0:01:02.143000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 21:09:19.027000;2026-03-18 21:10:31.427000;0:01:12.400000;0:00:00;0:01:12.400000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 21:18:12.020000;2026-03-18 21:20:35.010000;0:02:22.990000;0:00:00;0:02:22.990000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 21:20:40.623000;2026-03-18 21:21:00.050000;0:00:19.427000;0:00:00;0:00:19.427000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 21:21:05.660000;2026-03-18 21:21:09.057000;0:00:03.397000;0:00:00;0:00:03.397000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 21:21:19.517000;2026-03-18 21:21:20.387000;0:00:00.870000;0:00:00;0:00:00.870000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 21:21:29.190000;2026-03-18 21:21:32.573000;0:00:03.383000;0:00:00;0:00:03.383000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 21:21:38.180000;2026-03-18 21:22:04.813000;0:00:26.633000;0:00:00;0:00:26.633000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 21:22:27.317000;2026-03-18 21:22:27.987000;0:00:00.670000;0:00:00;0:00:00.670000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 21:22:33.593000;2026-03-18 21:24:44.837000;0:02:11.244000;0:00:00;0:02:11.244000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 21:25:08.897000;2026-03-18 21:25:31.743000;0:00:22.846000;0:00:00;0:00:22.846000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 21:26:00.620000;2026-03-18 21:26:14.857000;0:00:14.237000;0:00:00;0:00:14.237000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 21:27:57.903000;2026-03-18 21:28:13;0:00:15.097000;0:00:00;0:00:15.097000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 21:28:20.927000;2026-03-18 21:41:39.290000;0:13:18.363000;0:00:00;0:13:18.363000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 21:41:44.897000;2026-03-18 21:42:48.453000;0:01:03.556000;0:00:00;0:01:03.556000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 21:42:54.060000;2026-03-18 21:48:02.247000;0:05:08.187000;0:00:00;0:05:08.187000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 21:48:07.857000;2026-03-18 21:48:20.777000;0:00:12.920000;0:00:00;0:00:12.920000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 21:48:26.383000;2026-03-18 21:49:01.317000;0:00:34.934000;0:00:00;0:00:34.934000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 21:49:11.767000;2026-03-18 21:49:56.447000;0:00:44.680000;0:00:00;0:00:44.680000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 21:50:02.053000;2026-03-18 21:50:05.660000;0:00:03.607000;0:00:00;0:00:03.607000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 21:50:14.180000;2026-03-18 21:52:02.790000;0:01:48.610000;0:00:00;0:01:48.610000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 21:52:12.290000;2026-03-18 21:57:02.577000;0:04:50.287000;0:00:00;0:04:50.287000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 21:57:08.187000;2026-03-18 21:57:13.583000;0:00:05.396000;0:00:00;0:00:05.396000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 21:57:19.190000;2026-03-18 21:57:26.667000;0:00:07.477000;0:00:00;0:00:07.477000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 21:57:32.283000;2026-03-18 22:16:18.390000;0:18:46.107000;0:00:00;0:18:46.107000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 22:16:25.263000;2026-03-18 22:19:55.893000;0:03:30.630000;0:00:00;0:03:30.630000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 22:20:01.503000;2026-03-18 22:20:21.160000;0:00:19.657000;0:00:00;0:00:19.657000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 22:20:31.657000;2026-03-18 22:20:34.673000;0:00:03.016000;0:00:00;0:00:03.016000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 22:20:40.537000;2026-03-18 22:22:41.687000;0:02:01.150000;0:00:00;0:02:01.150000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 22:22:55.043000;2026-03-18 22:23:31.683000;0:00:36.640000;0:00:00;0:00:36.640000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 22:23:46.233000;2026-03-18 22:24:20.433000;0:00:34.200000;0:00:00;0:00:34.200000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 22:24:39.853000;2026-03-18 22:25:15.397000;0:00:35.544000;0:00:00;0:00:35.544000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 22:27:17.330000;2026-03-18 22:27:55.233000;0:00:37.903000;0:00:00;0:00:37.903000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 22:28:08.657000;2026-03-18 22:28:44.110000;0:00:35.453000;0:00:00;0:00:35.453000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 22:30:05.543000;2026-03-18 22:35:25.973000;0:05:20.430000;0:00:00;0:05:20.430000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 22:35:36.987000;2026-03-18 22:36:12.513000;0:00:35.526000;0:00:00;0:00:35.526000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 22:36:34.140000;2026-03-18 22:37:10.877000;0:00:36.737000;0:00:00;0:00:36.737000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 22:38:26.437000;2026-03-18 22:40:52.690000;0:02:26.253000;0:00:00;0:02:26.253000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 22:41:10.900000;2026-03-18 22:41:59.603000;0:00:48.703000;0:00:00;0:00:48.703000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 22:43:50.737000;2026-03-18 22:57:28.043000;0:13:37.306000;0:00:00;0:13:37.306000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 22:57:34.960000;2026-03-18 22:58:00.270000;0:00:25.310000;0:00:00;0:00:25.310000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 22:58:05.877000;2026-03-18 23:23:15.983000;0:25:10.106000;0:00:00;0:25:10.106000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 23:23:21.590000;2026-03-18 23:25:42.810000;0:02:21.220000;0:00:00;0:02:21.220000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 23:25:48.417000;2026-03-18 23:26:40.307000;0:00:51.890000;0:00:00;0:00:51.890000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 23:26:45.913000;2026-03-18 23:30:21.343000;0:03:35.430000;0:00:00;0:03:35.430000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 23:30:26.950000;2026-03-18 23:34:43.493000;0:04:16.543000;0:00:00;0:04:16.543000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 23:34:53.197000;2026-03-18 23:35:29.920000;0:00:36.723000;0:00:00;0:00:36.723000;;
35;0616240971;060100402021;GE1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 23:35:52.830000;2026-03-18 23:36:12.863000;0:00:20.033000;0:00:00;0:00:20.033000;;
35;0616240971;060100402021;GM1028;Falha na aplicação de tampas;3O. TURNO;2026-03-18 23:38:56.470000;2026-03-18 23:40:37.600000;0:01:41.130000;0:00:00;0:01:41.130000;;
35;0616240971;060100402021;GM1028;Falha na aplicação de tampas;3O. TURNO;2026-03-18 23:44:53.113000;2026-03-18 23:47:12.403000;0:02:19.290000;0:00:00;0:02:19.290000;;
35;0616240971;060100402021;GM1028;Falha na aplicação de tampas;3O. TURNO;2026-03-18 23:50:41.327000;2026-03-18 23:51:39.267000;0:00:57.940000;0:00:00;0:00:57.940000;;
35;0616240971;060100402021;GM1017;Falha na Transferência para Esteira de saída;3O. TURNO;2026-03-18 23:51:44.877000;2026-03-19 00:05:28.673000;0:13:43.796000;0:00:00;0:13:43.796000;;
35;0616240971;060100402021;GM1028;Falha na aplicação de tampas;3O. TURNO;2026-03-19 00:05:43.947000;2026-03-19 00:06:23.433000;0:00:39.486000;0:00:00;0:00:39.486000;;
35;0616240971;060100402021;GM1028;Falha na aplicação de tampas;3O. TURNO;2026-03-19 00:06:37.817000;2026-03-19 00:06:38.447000;0:00:00.630000;0:00:00;0:00:00.630000;;
35;0616240971;060100402021;GM1028;Falha na aplicação de tampas;3O. TURNO;2026-03-19 00:06:44.053000;2026-03-19 00:08:18.973000;0:01:34.920000;0:00:00;0:01:34.920000;;
35;0616240971;060100402021;GM1005;Falha na Transferência para pré-dobra;3O. TURNO;2026-03-19 00:08:32.690000;2026-03-19 00:37:46.777000;0:29:14.087000;0:00:00;0:29:14.087000;;
35;0616240971;060100402021;GM1002;Falha no Feeder (Alimentação Roda Mandril);3O. TURNO;2026-03-19 00:37:53.730000;2026-03-19 00:40:36.580000;0:02:42.850000;0:00:00;0:02:42.850000;;
35;0616240971;060100402021;GM1028;Falha na aplicação de tampas;3O. TURNO;2026-03-19 00:43:02.327000;2026-03-19 00:44:06.493000;0:01:04.166000;0:00:00;0:01:04.166000;;
35;0616240971;060100402021;GM1028;Falha na aplicação de tampas;3O. TURNO;2026-03-19 00:49:33.563000;2026-03-19 00:56:02.100000;0:06:28.537000;0:00:00;0:06:28.537000;;
35;0616240971;060100402021;GM1041;Falha na separação de embalagens;3O. TURNO;2026-03-19 00:58:03.983000;2026-03-19 01:00:51.937000;0:02:47.954000;0:00:00;0:02:47.954000;;
35;0616240971;060100402021;GM1028;Falha na aplicação de tampas;3O. TURNO;2026-03-19 01:02:04.883000;2026-03-19 01:03:17.377000;0:01:12.494000;0:00:00;0:01:12.494000;;
35;0616240971;060100402021;GM1028;Falha na aplicação de tampas;3O. TURNO;2026-03-19 01:07:05.483000;2026-03-19 01:07:23.183000;0:00:17.700000;0:00:00;0:00:17.700000;;
35;0616240971;060100402021;GM1028;Falha na aplicação de tampas;3O. TURNO;2026-03-19 01:07:34.123000;2026-03-19 01:07:35.073000;0:00:00.950000;0:00:00;0:00:00.950000;;
35;0616240971;060100402021;GM1028;Falha na aplicação de tampas;3O. TURNO;2026-03-19 01:07:48.410000;2026-03-19 01:10:20.883000;0:02:32.473000;0:00:00;0:02:32.473000;;
35;0616240971;060100402021;GM1028;Falha na aplicação de tampas;3O. TURNO;2026-03-19 01:15:08.537000;2026-03-19 01:16:11.540000;0:01:03.003000;0:00:00;0:01:03.003000;;
35;0616240971;060100402021;GM1028;Falha na aplicação de tampas;3O. TURNO;2026-03-19 01:17:26.947000;2026-03-19 01:17:27.870000;0:00:00.923000;0:00:00;0:00:00.923000;;
35;0616240971;060100402021;GM1041;Falha na separação de embalagens;3O. TURNO;2026-03-19 01:19:57.213000;2026-03-19 01:21:06.217000;0:01:09.004000;0:00:00;0:01:09.004000;;
35;0616240971;060100402021;GM1028;Falha na aplicação de tampas;3O. TURNO;2026-03-19 01:30:36.537000;2026-03-19 01:32:58.320000;0:02:21.783000;0:00:00;0:02:21.783000;;
35;0616240971;060100402021;GM1028;Falha na aplicação de tampas;3O. TURNO;2026-03-19 01:38:20.583000;2026-03-19 01:38:21.553000;0:00:00.970000;0:00:00;0:00:00.970000;;
35;0616240971;060100402021;GM1028;Falha na aplicação de tampas;3O. TURNO;2026-03-19 01:38:49.213000;2026-03-19 01:38:51.350000;0:00:02.137000;0:00:00;0:00:02.137000;;
35;0616240971;060100402021;GM1028;Falha na aplicação de tampas;3O. TURNO;2026-03-19 01:39:02.337000;2026-03-19 01:39:03.307000;0:00:00.970000;0:00:00;0:00:00.970000;;
35;0616240971;060100402021;GM1041;Falha na separação de embalagens;3O. TURNO;2026-03-19 01:39:16.677000;2026-03-19 01:39:21.217000;0:00:04.540000;0:00:00;0:00:04.540000;;
35;0616240971;060100402021;GM1041;Falha na separação de embalagens;3O. TURNO;2026-03-19 01:42:29.910000;2026-03-19 01:43:40.080000;0:01:10.170000;0:00:00;0:01:10.170000;;
35;0616240971;060100402021;GM1028;Falha na aplicação de tampas;3O. TURNO;2026-03-19 01:54:47.117000;2026-03-19 01:54:48.037000;0:00:00.920000;0:00:00;0:00:00.920000;;
35;0616240971;060100402021;GM1028;Falha na aplicação de tampas;3O. TURNO;2026-03-19 01:55:41.990000;2026-03-19 01:55:44.160000;0:00:02.170000;0:00:00;0:00:02.170000;;
